"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL270176";"";"None";"209.68";"0";"2.34";"11";"CCC1NC(N)=Nc2cccc(Cl)c21";"Ki";"'='";"84.4";"nM";"7.07";"";"";"UO_0000065";"33.74";"0.69";"4.73";"14.03";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"84.4"
"CHEMBL3654196";"";"None";"348.33";"0";"2.52";"BDBM148153";"NC(N)=NC(=O)N1CCc2cccc(-c3cc(F)c(F)cc3F)c2C1";"Ki";"'='";"3.6";"nM";"8.44";"";"286478";"UO_0000065";"24.24";"0.46";"5.92";"9.97";"0";"CHEMBL3706332";"Binding Assay: A test compound and 150 uM of a DMSO solution of 5-carboxamide tryptamine (5-CT) were added to a 96-well plate at 2 ul/well and suspended in the incubation buffer, and the HEK293 cells forced to express the human 5-HT5A receptor that were prepared at a concentration of 200 ug/ml were added thereto at 100 ul/well. The cells were incubated for 15 minutes at room temperature, and then a [3H]5-CT solution (3 nM [3H]5-CT, incubation buffer) was added thereto at 100 ul/well.100 ul of the cell solution was separately dispensed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Thereafter, the radioactivity thereof was measured using a liquid scintillation counter. The cells were incubated for 60 minutes at 37 C. The reaction mixture was aspirated into a 96-well GF/C filter plate having undergone pretreatment with 0.2% polyethyleneimine, and washed 6 times with an ice-cold 50 mM Tris (pH 7.4).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638449";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"3.6"
"CHEMBL267615";"";"None";"246.35";"0";"2.84";"8";"CCc1[nH]c2ccc(OC)cc2c1CCN(C)C";"Ki";"'='";"4620.0";"nM";"5.33";"";"";"UO_0000065";"21.66";"0.40";"2.50";"18.88";"0";"CHEMBL618072";"Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133711";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"4620.0"
"CHEMBL3771331";"";"None";"328.42";"0";"1.78";"22";"CCNC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1";"Ki";"'='";"994.0";"nM";"6.00";"";"";"UO_0000065";"18.28";"0.34";"4.22";"5.78";"0";"CHEMBL3773615";"Displacement of [3H]LSD from 5-HT5A receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769382";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"994.0"
"CHEMBL5093969";"";"None";"290.79";"0";"3.40";"5A6-8";"Clc1ccc(CNCC[C@@H]2CCOC2)c2ncccc12";"Ki";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"28.11";"0.56";"4.77";"23.94";"0";"CHEMBL5049162";"Displacement of [3H]-5-CT from human 5-HT5A receptor at 32 uM incubated for 2 hr by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046284";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose = 32.0 microM | TIME = 2.0 hr";"ANTAGONIST";"";"6.7"
"CHEMBL4210782";"";"None";"227.31";"0";"2.07";"1j";"Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4199358";"Displacement of [3H]LSD from human 5-HT5A receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196105";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"10000.0"
"CHEMBL188486";"";"None";"631.74";"2";"6.29";"2";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"14.68";"0.27";"1.31";"21.36";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-7.6"
"CHEMBL186450";"";"None";"605.66";"1";"5.73";"5";"COCCNCc1ccc(-c2ccc(CN(Cc3cccnc3)C(=O)/C=C/c3ccccc3)cc2)cc1.O=C(O)C(F)(F)F";"Ki";"'='";"6309.57";"nM";"5.20";"";"";"UO_0000065";"10.58";"0.19";"-0.53";"9.55";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-5.2"
"CHEMBL187029";"";"None";"620.72";"2";"6.28";"8";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)Nc1ccccc1.O=C(O)C(F)(F)F";"Ki";"'='";"398.11";"nM";"6.40";"";"";"UO_0000065";"12.63";"0.23";"0.12";"13.44";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-6.4"
"CHEMBL4748908";"TP-040n";"None";"297.41";"0";"1.88";"EUB0001573";"CN1CCN(c2ccnc(NCCc3ccccc3)n2)CC1";"Ki";"'='";"6131.61";"nM";"5.21";"";"";"UO_0000065";"17.53";"0.32";"3.33";"11.77";"0";"CHEMBL4880031";"GPCRScan assay: inhibition of 5-HT5A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: Flp-In CHO | PMID: 11343685/8450829 | Protein length: full-length | Radioligand conc. used [nM]: 2.0 - 3.3 | Radioligand Kd None 1.91 nM | Radioligand name: [3H]-LSD | Radioligand pKd None 8.72 None | Radioligand pKd ± SEM None 0.03 None | Reference ligand: Ergotamine | Reference ligand Ki None 24.6 nM | Reference ligand pKi None 7.61 None | Reference ligand pKi  ± SEM None 0.03 None";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4800732";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2021";"None";"";"";"";"6131.61"
"CHEMBL3644526";"";"None";"372.35";"0";"3.35";"BDBM135781";"Cc1nc2ccc(C(=O)N=C(N)N)cc2c(-c2c(F)cc(F)cc2F)c1C";"Ki";"'='";"3.7";"nM";"8.43";"";"269280";"UO_0000065";"22.64";"0.43";"5.08";"8.94";"0";"CHEMBL3705795";"Binding Inhibition Assay: A solution of the compound to be tested and 100 μM 5-CT (5-carboxamidetriptamine) in DMSO was added to a 96-well plate at 2 μl/well, suspended in an incubation buffer, and a membrane from HEK293 cells for forced expressions of a human 5-HT5A receptor prepared at 200 ug/ml was added at 100 μl/well. After incubation at room temperature for 15 minutes, a [3H]5-CT solution (2 nM [3H]5-CT, incubation buffer) was added thereto at 100 μl/well.Separately, 100 μl of the solution was distributed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Then, radioactivity was measured by a liquid scintillation counter. It was incubated at 37C. for 60 minutes. The reaction mixture was sucked into 96-well GF/C filter plate that had been pre-treated with 0.2% polyethyleneimine, and washed six times with an ice-cooled, 50 mM Tris (pH 7.5) buffer. The GF/C filter plate was dried.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638868";"37";"BindingDB Patent Bioactivity Data";"";"2014";"CHEMBL3307715";"";"";"";"3.7"
"CHEMBL3644533";"";"None";"326.31";"0";"2.59";"BDBM135788";"NC(N)=NC(=O)c1ccc2c(F)cnc(-c3ccccc3F)c2c1";"Ki";"'='";"3.3";"nM";"8.48";"";"269283";"UO_0000065";"25.99";"0.48";"5.89";"8.99";"0";"CHEMBL3705795";"Binding Inhibition Assay: A solution of the compound to be tested and 100 μM 5-CT (5-carboxamidetriptamine) in DMSO was added to a 96-well plate at 2 μl/well, suspended in an incubation buffer, and a membrane from HEK293 cells for forced expressions of a human 5-HT5A receptor prepared at 200 ug/ml was added at 100 μl/well. After incubation at room temperature for 15 minutes, a [3H]5-CT solution (2 nM [3H]5-CT, incubation buffer) was added thereto at 100 μl/well.Separately, 100 μl of the solution was distributed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Then, radioactivity was measured by a liquid scintillation counter. It was incubated at 37C. for 60 minutes. The reaction mixture was sucked into 96-well GF/C filter plate that had been pre-treated with 0.2% polyethyleneimine, and washed six times with an ice-cooled, 50 mM Tris (pH 7.5) buffer. The GF/C filter plate was dried.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638868";"37";"BindingDB Patent Bioactivity Data";"";"2014";"CHEMBL3307715";"";"";"";"3.3"
"CHEMBL255898";"BARETTIN";"None";"419.28";"1";"1.15";"Barettin";"N=C(N)NCCC[C@@H]1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)NC1=O";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL979355";"Displacement of [1,2-3H]5-carboxamidotryptamine from human 5HT5A receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158075";"1";"Scientific Literature";"J Nat Prod";"2006";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL283036";"";"None";"360.38";"0";"3.90";"5f";"FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL620715";"Binding affinity to cloned human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"10.0"
"CHEMBL421283";"";"None";"334.46";"0";"4.72";"41";"Cn1c2c(c3ccccc31)CC(CCCOc1ccc(N)cc1)CC2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL618086";"Binding affinity towards 5-hydroxytryptamine 5A receptor using lysergic acid diethylamide (LSD) as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"10000.0"
"CHEMBL2432039";"";"None";"277.41";"0";"2.09";"9l";"C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42";"Ki";"'='";"7502.0";"nM";"5.12";"";"";"UO_0000065";"18.47";"0.33";"3.03";"42.60";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"7502.0"
"CHEMBL2205830";"";"None";"355.43";"0";"1.97";"8i";"COc1cc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL569270";"";"None";"343.39";"0";"3.06";"11, FIMX";"CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3090336";"Binding affinity to human 5-HT5A receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085643";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"10000.0"
"CHEMBL5092728";"";"None";"347.50";"0";"2.90";"5A-7";"CC(C)(C)c1ccc2c(c1)CN(C[C@@H](O)COC1CCOCC1)CC2";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"22.79";"0.43";"5.02";"18.89";"0";"CHEMBL5049141";"Displacement of [3H]-5-CT from human 5-HT5A receptor at 100 uM incubated for 2 hr by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046284";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose = 100.0 microM | TIME = 2.0 hr";"ANTAGONIST";"";"12.0"
"CHEMBL3644525";"";"None";"360.75";"0";"3.25";"BDBM135780";"NC(N)=NC(=O)c1ccc2ncc(Cl)c(-c3ccc(F)cc3F)c2c1";"Ki";"'='";"1.3";"nM";"8.89";"";"269275";"UO_0000065";"24.63";"0.49";"5.64";"9.42";"0";"CHEMBL3705795";"Binding Inhibition Assay: A solution of the compound to be tested and 100 μM 5-CT (5-carboxamidetriptamine) in DMSO was added to a 96-well plate at 2 μl/well, suspended in an incubation buffer, and a membrane from HEK293 cells for forced expressions of a human 5-HT5A receptor prepared at 200 ug/ml was added at 100 μl/well. After incubation at room temperature for 15 minutes, a [3H]5-CT solution (2 nM [3H]5-CT, incubation buffer) was added thereto at 100 μl/well.Separately, 100 μl of the solution was distributed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Then, radioactivity was measured by a liquid scintillation counter. It was incubated at 37C. for 60 minutes. The reaction mixture was sucked into 96-well GF/C filter plate that had been pre-treated with 0.2% polyethyleneimine, and washed six times with an ice-cooled, 50 mM Tris (pH 7.5) buffer. The GF/C filter plate was dried.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638868";"37";"BindingDB Patent Bioactivity Data";"";"2014";"CHEMBL3307715";"";"";"";"1.3"
"CHEMBL133868";"";"None";"230.31";"0";"2.38";"8b";"CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL617557";"Inhibitory constant against human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145094";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"10.0"
"CHEMBL29808";"";"None";"318.42";"0";"3.53";"5g";"C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL620715";"Binding affinity to cloned human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"10.0"
"CHEMBL2031737";"";"None";"378.43";"0";"4.60";"12";"C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2033597";"Binding affinity to human recombinant 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029214";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"10000.0"
"CHEMBL2030622";"";"None";"187.29";"0";"2.81";"12";"c1ccc(CN2C3CCC2CC3)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2030627";"";"None";"201.31";"0";"2.86";"22";"c1ccc(CCN2C3CCC2CC3)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL538029";"";"None";"524.51";"0";"4.91";"77";"Cl.O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(Cl)cc2)CC1";"Ki";"'='";"168.0";"nM";"6.78";"";"";"UO_0000065";"13.88";"0.28";"1.86";"10.32";"0";"CHEMBL618084";"Binding affinity towards 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"168.0"
"CHEMBL185676";"";"None";"651.81";"2";"7.13";"16";"O=C(CCC1CCCC1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)CC1CCCCN1.O=C(O)C(F)(F)F";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"14.13";"0.26";"0.47";"17.13";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-7.6"
"CHEMBL3093187";"";"None";"421.44";"1";"5.36";"6e";"Fc1cccc2c1nc(OCC1CCN(CCCC(F)(F)F)CC1)c1cccnc12";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3094817";"Binding affinity to human 5HT5A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091289";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"10000.0"
"CHEMBL2205815";"";"None";"323.39";"0";"1.72";"33";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccc2c(c1)OCO2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2210360";"Binding affinity to 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2413153";"";"None";"405.47";"0";"0.89";"2, FECUMI-101";"Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3OCCF)CC2)c1=O";"Ki";"'='";"2128.0";"nM";"5.67";"";"";"UO_0000065";"13.99";"0.27";"4.78";"7.81";"0";"CHEMBL2416746";"Binding affinity to 5HT5A receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413016";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"2128.0"
"CHEMBL3899832";"";"None";"417.43";"0";"3.85";"8";"CC(=O)c1ccc(OCc2ccc(Oc3cc(-c4nn[nH]n4)ccn3)cc2)c(C)c1O";"Ki";"'>'";"6900000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3873935";"Displacement of human 5HT5A receptor expressed in HEK293 cells after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3872247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";"";"6900.0"
"CHEMBL1829959";"";"None";"240.27";"0";"2.22";"3";"COc1cccc2[nH]cc(-c3ccnc(N)n3)c12";"Ki";"'='";"1525.0";"nM";"5.82";"";"";"UO_0000065";"24.21";"0.44";"3.60";"7.57";"0";"CHEMBL1831564";"Displacement of [3H]LSD from 5-HT5A receptor after 1.5 hrs by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828602";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"1.525"
"CHEMBL582877";"";"None";"296.17";"0";"1.87";"1";"CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1";"Ki";"'='";"389.0";"nM";"6.41";"";"";"UO_0000065";"21.64";"0.51";"4.54";"8.57";"0";"CHEMBL3773615";"Displacement of [3H]LSD from 5-HT5A receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769382";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"389.0"
"CHEMBL6310";"";"None";"202.26";"0";"1.82";"7";"COc1ccc2c3c([nH]c2c1)CNCC3";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL620716";"Binding affinity towards 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144986";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"10000.0"
"CHEMBL96729";"";"None";"281.38";"0";"1.18";"9";"CNS(=O)(=O)c1ccc2[nH]cc(CCN(C)C)c2c1";"Ki";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"18.84";"0.38";"4.12";"8.13";"0";"CHEMBL620713";"Binding affinity towards human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5000.0"
